t,Ia,Ib,I_total,Fluxr,Fluxl,Fluxu,Leakr,Leakl
1.2275000000000002e-05,111.94474812664002,111.64956038130728,223.5943085079473,0.5644027855330014,0.5283644537302356,-0.015788873245567138,0.03186185581511017,0.0318571239841743
1.23e-05,111.94073950250772,111.59609360339282,223.53683310590054,0.5672180592383536,0.5252298678376032,-0.01969512123664731,0.031854035872097675,0.03184605951860142
1.2325000000000001e-05,111.93671980365797,111.54261508397438,223.47933488763235,0.5700333654745788,0.5220952633142799,-0.02360143623368084,0.03184621604543329,0.03183499447958216
1.235e-05,111.93268903099913,111.48912482651825,223.42181385751738,0.5728487043490915,0.5189606407173505,-0.027507818110550992,0.031838396352801696,0.03182392888177103
1.2375000000000001e-05,111.92864718543002,111.43562283451172,223.36427001994173,0.5756640759675631,0.5158260006058798,-0.03141426673873919,0.03183057681189315,0.03181286273982932
1.2400000000000002e-05,111.92459426784,111.38210911146314,223.30670337930314,0.5784794804339302,0.5126913435409061,-0.03532078198733402,0.03182275744040357,0.03180179606842516
1.2425e-05,111.92053027910896,111.32858366090198,223.24911394001094,0.5812949178503982,0.5095566700854397,-0.039227363723035306,0.0318149382560346,0.03179072888223361
1.2450000000000001e-05,111.91645522010737,111.27504648637887,223.19150170648624,0.5841103883174276,0.5064219808044762,-0.0431340118101363,0.03180711927649353,0.031779661195936545
1.2475000000000002e-05,111.91236909169635,111.22149759146562,223.13386668316195,0.5869258919337489,0.5032872762649832,-0.04704072611054239,0.03179930051949344,0.031768593024222816
1.25e-05,111.9082718947277,111.1679369797553,223.076208874483,0.5897414287963557,0.5001525570359076,-0.05094750648376182,0.03179148200275314,0.031757524381788194
1.2525000000000001e-05,111.90416363004397,111.11436465486221,223.01852828490618,0.5925569990005051,0.49701782368817804,-0.05485435278690477,0.03178366374399725,0.031746455283335445
1.2550000000000002e-05,111.90004429847845,111.06078062042201,222.96082491890047,0.595372602639719,0.49388307679470267,-0.058761264874685595,0.031775845760956226,0.03173538574357433
1.2575e-05,111.89591390085526,111.00718488009167,222.90309878094695,0.5981882398057997,0.49074831693035414,-0.06266824259944329,0.031768028071366326,0.03172431577722158
1.2600000000000001e-05,111.89177243798937,110.9535774375496,222.84534987553897,0.6010039105887948,0.48761354467200835,-0.06657528581109284,0.03176021069296972,0.031713245399001035
1.2625000000000002e-05,111.88761991068665,110.89995829649561,222.78757820718226,0.6038196150770446,0.4844787605984956,-0.07048239435718895,0.03175239364351448,0.03170217462364357
1.2650000000000001e-05,111.88345631974393,110.84632746065101,222.72978378039494,0.6066353533571338,0.4813439652906502,-0.0743895680828615,0.031744576940754596,0.03169110346588715
1.2675000000000001e-05,111.87928166594901,110.79268493375862,222.67196659970762,0.6094511255139253,0.47820915933127933,-0.07829680683085859,0.03173676060245001,0.03168003194047686
1.27e-05,111.87509595008073,110.73903071958281,222.61412666966356,0.6122669316305672,0.4750743433051543,-0.08220411044155684,0.031728944646366664,0.03166896006216495
1.2725000000000001e-05,111.87089917290903,110.68536482190956,222.5562639948186,0.6150827717884519,0.4719395177990551,-0.08611147875290605,0.03172112909027649,0.031657887845710796
1.2750000000000002e-05,111.86669133519494,110.63168724454648,222.49837857974143,0.6178986460672696,0.46880468340171566,-0.09001891160049892,0.031713313951957464,0.03164681530588097
1.2775e-05,111.86247243769067,110.57799799132286,222.44047042901354,0.6207145545449579,0.4656698407038763,-0.09392640881750587,0.03170549924919363,0.03163574245744927
1.2800000000000001e-05,111.85824248113961,110.52429706608972,222.38253954722933,0.6235304972977401,0.4625349902982464,-0.09783397023472248,0.0316976849997751,0.0316246693151967
1.2825000000000002e-05,111.85400146627644,110.47058447271982,222.32458593899628,0.6263464744001077,0.4594001327795231,-0.10174159568054766,0.03168987122149813,0.03161359589391158
1.285e-05,111.84974939382712,110.41686021510773,222.26660960893486,0.6291624859248348,0.45626526874437573,-0.1056492849810027,0.031682057932165074,0.03160252220838941
1.2875000000000001e-05,111.84548626450895,110.36312429716988,222.20861056167882,0.6319785319429556,0.45313039879147254,-0.10955703795969882,0.03167424514958448,0.03159144827343308
1.2900000000000002e-05,111.8412120790306,110.30937672284453,222.15058880187513,0.6347946125237908,0.4499955235214531,-0.1134648544378736,0.0316664328915711,0.03158037410385278
1.2925e-05,111.83692683809218,110.25561749609193,222.0925443341841,0.6376107277349239,0.4468606435369521,-0.11737273423435889,0.03165862117594585,0.031569299714466016
1.2950000000000001e-05,111.83263054238526,110.20184662089423,222.0344771632795,0.6404268776422306,0.4437257594425731,-0.12128067716561866,0.03165081002053591,0.0315582251200977
1.2975e-05,111.82832319259292,110.14806410125561,221.97638729384852,0.6432430623098502,0.44059087184491696,-0.12518868304571018,0.03164299944317475,0.031547150335580115
1.3000000000000001e-05,111.8240047893898,110.0942699412023,221.9182747305921,0.646059281800204,0.437455981352564,-0.12909675168630969,0.0316351894617021,0.03153607537575298
1.3025000000000002e-05,111.81967533344215,110.04046414478259,221.86013947822474,0.6488755361739886,0.4343210885760821,-0.13300488289670112,0.031627380093964,0.031525000255463426
1.305e-05,111.81533482540785,109.9866467160669,221.80198154147473,0.6516918254901792,0.4311861941280241,-0.1369130764837816,0.03161957135781285,0.031513924989566046
1.3075000000000001e-05,111.81098326593646,109.93281765914782,221.74380092508426,0.6545081498060343,0.4280512986229231,-0.14082133225206636,0.03161176327110739,0.03150284959292292
1.3100000000000002e-05,111.80662065566928,109.87897697814013,221.6855976338094,0.6573245091770857,0.4249164026773058,-0.1447296500036745,0.03160395585171276,0.031491774080403635
1.3125e-05,111.80224699523937,109.82512467718087,221.62737167242022,0.6601409036571477,0.4217815069096811,-0.14863802953834257,0.03159614911750051,0.031480698466885296
1.3150000000000001e-05,111.79786228527163,109.77126076042934,221.56912304570096,0.6629573332983162,0.4186466119405433,-0.15254647065342128,0.03158834308634861,0.031469622767252514
1.3175000000000002e-05,111.7934665263828,109.7173852320672,221.51085175845,0.665773798150961,0.4155117183923821,-0.15645497314386494,0.03158053777614151,0.03145854699639756
1.32e-05,111.78905971918151,109.66349809629844,221.45255781547996,0.668590298263743,0.4123768268896626,-0.16036353680225499,0.031572733204770116,0.03144747116922018
1.3225000000000001e-05,111.78464186426835,109.60959935734945,221.3942412216178,0.6714068336836023,0.40924193805884207,-0.16427216141878218,0.031564929390131856,0.03143639530062779
1.3250000000000002e-05,111.78021296223591,109.55568901946909,221.33590198170498,0.6742234044557567,0.406107052528369,-0.1681808467812458,0.031557126350130665,0.03142531940553543
1.3275e-05,111.7757730136688,109.50176708692868,221.2775401005975,0.6770400106237171,0.4029721709286709,-0.17208959267507234,0.031549324102677065,0.031414243498865776
1.3300000000000001e-05,111.77132201914368,109.44783356402208,221.21915558316576,0.6798566522292671,0.39983729389217415,-0.17599839888328855,0.03154152266568811,0.031403167595549196
1.3325e-05,111.76685997922938,109.39388845506569,221.16074843429507,0.6826733293124797,0.39670242205328754,-0.1799072651865437,0.03153372205708746,0.03139209171052369
1.3350000000000001e-05,111.76238689448684,109.33993176439856,221.1023186588854,0.6854900419117155,0.3935675560484075,-0.18381619136310534,0.0315259222948054,0.031381015858735054
1.3375000000000002e-05,111.75790276546923,109.28596349638232,221.04386626185155,0.688306790063615,0.39043269651592394,-0.18772517718885,0.03151812339677887,0.03136994005513675
1.34e-05,111.75340759272196,109.23198365540132,220.98539124812328,0.6911235738031068,0.3872978440962138,-0.191634222437273,0.03151032538095143,0.031358864314689996
1.3425000000000001e-05,111.74890137678273,109.17799224586264,220.92689362264537,0.6939403931634102,0.3841629994316389,-0.19554332687949194,0.031502528265273354,0.0313477886523638
1.3450000000000002e-05,111.74438411818157,109.12398927219608,220.86837339037766,0.6967572481760268,0.3810281631665562,-0.19945249028423426,0.03149473206770162,0.03133671308313496
1.3475e-05,111.7398558174409,109.0699747388543,220.8098305562952,0.6995741388707464,0.37789333594731167,-0.2033617124178458,0.03148693680619992,0.03132563762198806
1.3500000000000001e-05,111.73531647507554,109.01594865031277,220.7512651253883,0.7023910652756442,0.3747585184222435,-0.20727099304428584,0.03147914249873871,0.03131456228391555
1.3525000000000002e-05,111.73076609159277,108.96191101106982,220.69267710266257,0.7052080274170858,0.37162371124168,-0.2111803319251327,0.031471349163295206,0.0313034870839177
1.355e-05,111.7262046674924,108.90786182564673,220.63406649313913,0.7080250253197383,0.368488915057925,-0.21508972881960114,0.03146355681785341,0.03129241203700263
1.3575000000000001e-05,111.72163220326675,108.85380109858777,220.5754333018545,0.7108420590065367,0.3653541305252979,-0.218999183484493,0.03145576548040416,0.03128133715818641
1.3600000000000002e-05,111.71704869940076,108.79972883446014,220.5167775338609,0.7136591284987122,0.36221935830010127,-0.22290869567423738,0.031447975168945076,0.031270262462492954
1.3625e-05,111.71245415637199,108.74564503785413,220.45809919422612,0.7164762338158077,0.35908459904060874,-0.22681826514090947,0.031440185901480705,0.03125918796495413
1.3650000000000001e-05,111.70784857465067,108.6915497133831,220.39939828803375,0.7192933749756292,0.3559498534071127,-0.23072789163416704,0.0314323976960224,0.031248113680609747
1.3675e-05,111.70323195469975,108.63744286568351,220.34067482038324,0.7221105519942879,0.3528151220618838,-0.2346375749013048,0.03142461057058843,0.031237039624507548
1.3700000000000001e-05,111.69860429697495,108.58332449941501,220.28192879638996,0.7249277648861873,0.3496804056691859,-0.23854731468723592,0.031416824543204,0.03122596581170331
1.3725000000000002e-05,111.6939656019248,108.52919461926042,220.22316022118522,0.7277450136640222,0.34654570489527514,-0.2424571107344924,0.03140903963190124,0.03121489225726077
1.375e-05,111.68931586999065,108.47505322992582,220.16436909991648,0.7305622983387794,0.34341102040840066,-0.24636696278322515,0.03140125585471919,0.031203818976251664
1.3775000000000001e-05,111.68465510160677,108.42090033614055,220.1055554377473,0.7333796189197397,0.3402763528788059,-0.2502768705712043,0.03139347322970394,0.031192745983755828
1.3800000000000002e-05,111.67998329720034,108.36673594265727,220.04671923985762,0.7361969754144821,0.3371417029787207,-0.2541868338338274,0.03138569177490851,0.031181673294861087
1.3825e-05,111.67530045719151,108.312560054252,219.9878605114435,0.7390143678288761,0.3340070713823731,-0.25809685230410656,0.03137791150839296,0.03117060092466336
1.3850000000000001e-05,111.67060658199348,108.25837267572416,219.92897925771763,0.741831796167085,0.3308724587659858,-0.26200692571267314,0.03137013244822436,0.031159528888266647
1.3875000000000002e-05,111.66590167201248,108.20417381189658,219.87007548390906,0.7446492604315758,0.3277378658077664,-0.2659170537877905,0.031362354612476884,0.03114845720078307
1.39e-05,111.66118572764785,108.14996346761559,219.81114919526345,0.7474667606231062,0.3246032931879212,-0.26982723625533744,0.03135457801923171,0.031137385877332866
1.3925000000000001e-05,111.65645874929206,108.09574164775103,219.75220039704308,0.7502842967407328,0.3214687415886489,-0.27373747283881555,0.03134680268657715,0.031126314933044408
1.3950000000000002e-05,111.65172073733079,108.04150835719628,219.69322909452706,0.7531018687817983,0.3183342116941513,-0.27764776325933643,0.031339028632608575,0.031115244383054217
1.3975000000000001e-05,111.64697169214296,107.9872636008683,219.63423529301127,0.7559194767419659,0.31519970419060295,-0.28155810723566294,0.03133125587542854,0.031104174242507006
1.4000000000000001e-05,111.64221161410073,107.93300738370772,219.57521899780846,0.7587371206151836,0.312065219766185,-0.2854685044841635,0.03132348443314671,0.03109310452655566
1.4025e-05,111.6374405035696,107.87873971067879,219.51618021424838,0.761554800393691,0.3089307591110798,-0.2893789547188207,0.031315714323879904,0.031082035250361295
1.4050000000000001e-05,111.63265836090841,107.8244605867695,219.4571189476779,0.7643725160680378,0.3057963229174533,-0.29328945765125464,0.03130794556575214,0.03107096642909323
1.4075000000000002e-05,111.62786518646942,107.77017001699159,219.398035203461,0.7671902676270803,0.30266191187945907,-0.2972000129907184,0.03130017817689462,0.031059898077929034
1.41e-05,111.62306098059831,107.71586800638055,219.33892898697886,0.7700080550579611,0.29952752669325894,-0.3011106204440708,0.031292412175445754,0.03104883021205452
1.4125000000000001e-05,111.61824574363426,107.66155455999572,219.27980030363,0.7728258783461257,0.29639316805700716,-0.30502127971579845,0.03128464757955121,0.031037762846663798
1.4150000000000002e-05,111.61341947590998,107.60722968292032,219.2206491588303,0.7756437374753273,0.2932588366708456,-0.3089319905080213,0.03127688440736387,0.031026695996959217
1.4175e-05,111.60858217775174,107.55289338026144,219.1614755580132,0.7784616324276138,0.2901245332369198,-0.31284275252047383,0.03126912267704391,0.031015629678151517
1.4200000000000001e-05,111.60373384947944,107.49854565715012,219.10227950662954,0.781279563183347,0.28699025845935666,-0.3167535654505329,0.03126136240675878,0.031004563905459668
1.4225000000000002e-05,111.5988744914066,107.44418651874139,219.043061010148,0.7840975297211833,0.2838560130442873,-0.32066442899318975,0.031253603614683226,0.03099349869411103
1.425e-05,111.59400410384048,107.38981597021429,218.98382007405476,0.786915532018074,0.28072179769984573,-0.32457534284105044,0.031245846318999307,0.0309824340593413
1.4275000000000001e-05,111.58912268708204,107.3354340167719,218.92455670385394,0.789733570049292,0.27758761313614266,-0.3284863066843723,0.031238090537896404,0.030971370016394512
1.4300000000000002e-05,111.58423024142604,107.28104066364143,218.86527090506746,0.7925516437884073,0.2744534600652931,-0.33239732021102775,0.03123033628957129,0.030960306580523136
1.4325000000000001e-05,111.57932676716108,107.22663591607422,218.8059626832353,0.7953697532072868,0.27131933920141243,-0.33630838310650824,0.031222583592228036,0.030949243766987995
1.4350000000000002e-05,111.5744122645696,107.17221977934574,218.74663204391533,0.7981878982761148,0.26818525126060133,-0.3402194950539475,0.03121483246407816,0.03093818159105834
1.4375e-05,111.56948673392797,107.11779225875571,218.68727899268367,0.8010060789633754,0.26505119696096147,-0.34413065573409884,0.03120708292334052,0.03092712006801185
1.4400000000000001e-05,111.56455017550651,107.0633533596281,218.6279035351346,0.8038242952358586,0.26191717702258954,-0.3480418648253439,0.031199334988241435,0.030916059213134638
1.4425000000000002e-05,111.55960258956951,107.00890308731113,218.56850567688065,0.806642547058661,0.25878319216757784,-0.3519531220036926,0.031191588677014603,0.030904999041721275
1.445e-05,111.55464397637532,106.95444144717739,218.5090854235527,0.8094608343951942,0.25564924312000736,-0.3558644269427934,0.03118384400790121,0.030893939569074803
1.4475000000000001e-05,111.54967433617635,106.8999684446238,218.44964278080016,0.8122791572071656,0.252515330605965,-0.3597757793139088,0.031176100999149844,0.03088288081050674
1.4500000000000002e-05,111.54469366921916,106.8454840850717,218.39017775429085,0.8150975154545981,0.24938145535352774,-0.3636871787859392,0.031168359669016626,0.030871822781337113
1.4525e-05,111.53970197574444,106.79098837396688,218.33069034971132,0.8179159090958282,0.2462476180927613,-0.3675986250254227,0.031160620035765113,0.03086076549689444
1.4550000000000001e-05,111.53469925598709,106.73648131677959,218.2711805727667,0.8207343380874847,0.24311381955574565,-0.37151011769650405,0.031152882117666404,0.030849708972515807
1.4575000000000002e-05,111.52968551017628,106.68196291900459,218.21164842918085,0.8235528023845271,0.23998006047653395,-0.3754216564609869,0.031145145932999073,0.030838653223546775
1.46e-05,111.52466073853545,106.62743318616121,218.15209392469666,0.8263713019402041,0.2368463415911965,-0.37933324097827764,0.031137411500049242,0.030827598265341507
1.4625000000000001e-05,111.51962494128237,106.57289212379338,218.09251706507575,0.8291898367060968,0.23371266363777785,-0.38324487090544235,0.031129678837110597,0.030816544113262727
1.4650000000000002e-05,111.5145781186292,106.51833973746963,218.03291785609883,0.8320084066320811,0.23057902735633357,-0.3871565458971579,0.031121947962484346,0.03080549078268171
1.4675000000000001e-05,111.5095202707825,106.46377603278319,217.9732963035657,0.8348270116663496,0.22744543348891028,-0.39106826560573893,0.031114218894479295,0.030794438288978345
1.4700000000000002e-05,111.5044513979433,106.40920101535197,217.91365241329527,0.8376456517554146,0.22431188277954306,-0.39498002968114193,0.03110649165141182,0.03078338664754112
1.4725e-05,111.4993715003071,106.35461469081864,217.85398619112573,0.8404643268440836,0.22117837597427853,-0.3988918377709342,0.03109876625160589,0.030772335873767147
1.4750000000000001e-05,111.494280578064,106.30001706485064,217.79429764291461,0.8432830368754987,0.21804491382113816,-0.4028036895203437,0.031091042713393097,0.03076128598306215
1.4775000000000002e-05,111.48917863139862,106.24540814314022,217.73458677453885,0.8461017817910914,0.21491149707016347,-0.40671558457219936,0.031083321055112655,0.03075023699084052
1.48e-05,111.48406566049024,106.19078793140453,217.67485359189476,0.8489205615306311,0.2117781264733668,-0.4106275225669958,0.031075601295111423,0.030739188912525278
1.4825000000000001e-05,111.47894166551283,106.13615643538557,217.61509810089842,0.8517393760321935,0.2086448027847641,-0.4145395031428505,0.031067883451743883,0.030728141763548125
1.4850000000000002e-05,111.47380664663503,106.08151366085029,217.55532030748532,0.8545582252321559,0.20551152676038037,-0.4184515259354975,0.031060167543372198,0.030717095559349445
1.4875e-05,111.46866060402024,106.0268596135906,217.49552021761085,0.857377109065233,0.20237829915821398,-0.4223635905783348,0.031052453588366204,0.03070605031537829
1.4900000000000001e-05,111.46350353782668,105.97219429942342,217.4356978372501,0.860196027464441,0.19924512073827277,-0.426275696702376,0.031044741605103426,0.030695006047092452
1.4925000000000002e-05,111.4583354482074,105.91751772419072,217.3758531723981,0.8630149803611178,0.1961119922625551,-0.4301878439362768,0.031037031611969093,0.030683962769958426
1.4950000000000001e-05,111.45315633531028,105.86282989375952,217.3159862290698,0.8658339676849188,0.1929789144950522,-0.4341000319063306,0.031029323627356113,0.030672920499451386
1.4975000000000001e-05,111.4479661992782,105.80813081402201,217.2560970133002,0.868652989363812,0.18984588820175693,-0.43801226023645934,0.03102161766966515,0.03066187925105531
1.5000000000000002e-05,111.44276504024894,105.75342049089548,217.1961855311444,0.8714720453240911,0.18671291415064833,-0.44192452854823244,0.031013913757304595,0.03065083904026289
1.5025000000000001e-05,111.43755285835532,105.69869893032246,217.13625178867778,0.8742911354903612,0.1835799931117068,-0.4458368364608472,0.031006211908690566,0.030639799882575577
1.5050000000000002e-05,111.43232965372518,105.64396613827068,217.07629579199585,0.8771102597855477,0.1804471258569071,-0.44974918359113947,0.030998512142246956,0.030628761793503607
1.5075e-05,111.42709542648147,105.58922212073314,217.0163175472146,0.8799294181308973,0.17731431316021515,-0.4536615695535865,0.030990814476405407,0.03061772478856598
1.5100000000000001e-05,111.42185017674228,105.53446688372814,216.95631706047044,0.8827486104459811,0.1741815557975881,-0.45757399396030846,0.03098311892960536,0.03060668888329049
1.5125000000000002e-05,111.41659390462085,105.47970043329934,216.8962943379202,0.8855678366486861,0.1710488545469809,-0.46148645642105857,0.030975425520294027,0.030595654093213746
1.515e-05,111.41132661022564,105.42492277551575,216.83624938574138,0.8883870966552185,0.16791621018834468,-0.4653989565432275,0.030967734266926426,0.030584620433881153
1.5175000000000001e-05,111.40604829366038,105.37013391647181,216.7761822101322,0.891206390380102,0.16478362350362818,-0.46931149393183935,0.03096004518796537,0.030573587920846957
1.5200000000000002e-05,111.40075895502407,105.3153338622874,216.71609281731148,0.8940257177362009,0.1616510952767553,-0.47322406818958335,0.030952358301881526,0.03056255656967421
1.5225e-05,111.3954585944111,105.26052261910789,216.655981213519,0.896845078634676,0.1585186262936697,-0.47713667891675443,0.030944673627153352,0.030551526395934853
1.5250000000000001e-05,111.39014721191118,105.20570019310416,216.59584740501535,0.8996644729850323,0.15538621734228647,-0.48104932571131664,0.030936991182267164,0.03054049741520962
1.5275000000000002e-05,111.3848248076095,105.15086659047267,216.53569139808218,0.9024839006950861,0.15225386921252687,-0.48496200816885904,0.030929310985717128,0.030529469643088156
1.5300000000000003e-05,111.37949138158669,105.09602181743548,216.47551319902217,0.905303361670984,0.149121582696298,-0.4888747258826207,0.030921633056005243,0.030518443095168934
1.5325e-05,111.37414693391888,105.04116588024026,216.41531281415914,0.9081228558171943,0.1459893585875029,-0.4927874784434795,0.030913957411641404,0.030507417787059343
1.535e-05,111.36879146467778,104.98629878516034,216.35509024983813,0.9109423830365067,0.14285719768204097,-0.49670026543995066,0.030906284071143368,0.030496393734375647
1.5375e-05,111.36342497393068,104.93142053849479,216.29484551242547,0.913761943230045,0.13972510077779438,-0.5006130864582045,0.03089861305303678,0.030485370952743007
1.54e-05,111.35804746174047,104.8765311465684,216.23457860830888,0.916581536297256,0.13659306867464208,-0.5045259410820497,0.03089094437585519,0.030474349457795504
1.5425000000000002e-05,111.35265892816577,104.82163061573172,216.1742895438975,0.9194011621359001,0.1334611021744658,-0.5084388288929235,0.030883278058140014,0.030463329265176115
1.5450000000000003e-05,111.34725937326087,104.76671895236116,216.11397832562204,0.9222208206420848,0.13032920208112111,-0.5123517494699319,0.03087561411844062,0.030452310390536766
1.5475e-05,111.34184879707587,104.71179616285892,216.0536449599348,0.9250405117102316,0.1271973692004664,-0.5162647023898097,0.030867952575314273,0.030441292849538296
1.55e-05,111.33642719965663,104.65686225365313,215.99328945330976,0.9278602352330954,0.12406560434034761,-0.5201776872269434,0.030860293447326177,0.030430276657850495
1.5525e-05,111.33099458104486,104.60191723119782,215.93291181224268,0.9306799911017627,0.12093390831059682,-0.5240907035533696,0.030852636753049445,0.03041926183115209
1.5550000000000002e-05,111.32555094127818,104.54696110197295,215.87251204325113,0.9334997792056366,0.11780228192305066,-0.5280037509387544,0.030844982511065162,0.030408248385130798
1.5575000000000002e-05,111.32009628039012,104.49199387248454,215.81209015287465,0.9363195994324589,0.1146707259915258,-0.5319168289504232,0.030837330739962334,0.03039723633548324
1.56e-05,111.31463059841016,104.43701554926457,215.75164614767473,0.939139451668302,0.11153924133183016,-0.5358299371533483,0.030829681458337966,0.030386225697915097
1.5625e-05,111.30915389536383,104.38202613887111,215.69118003423495,0.9419593357975712,0.10840782876175782,-0.5397430751101534,0.030822034684796985,0.030375216488140955
1.565e-05,111.3036661712727,104.32702564788833,215.63069181916103,0.9447792517029868,0.10527648910110786,-0.5436562423810904,0.030814390437952283,0.030364208721884403
1.5675e-05,111.2981674261544,104.27201408292653,215.57018150908092,0.9475991992656212,0.1021452231716503,-0.5475694385240842,0.030806748736424795,0.03035320241487807
1.5700000000000002e-05,111.29265766002273,104.21699145062217,215.5096491106449,0.9504191783648622,0.09901403179715919,-0.5514826630946892,0.030799109598843376,0.03034219758286355
1.5725000000000003e-05,111.28713687288767,104.16195775763792,215.4490946305256,0.9532391888784415,0.09588291580338548,-0.5553959156461233,0.030791473043844875,0.030331194241591423
1.575e-05,111.28160506475541,104.1069130106627,215.38851807541812,0.9560592306824219,0.09275187601807239,-0.5593091957292518,0.03078383909007419,0.030320192406821347
1.5775e-05,111.2760622356284,104.05185721641168,215.32791945204008,0.958879303651192,0.08962091327095693,-0.5632225028925809,0.030776207756184164,0.030309192094321945
1.58e-05,111.2705083855054,103.99679038162634,215.26729876713173,0.9616994076574825,0.08649002839375744,-0.5671358366822776,0.030768579060835684,0.030298193319870916
1.5825000000000002e-05,111.2649435143815,103.94171251307453,215.20665602745603,0.9645195425723605,0.08335922222017651,-0.5710491966421637,0.030760953022697633,0.030287196099254954
1.5850000000000002e-05,111.25936762224819,103.88662361755047,215.14599123979866,0.9673397082652142,0.08022849558591866,-0.574962582313694,0.03075332966044693,0.03027620044826982
1.5875000000000003e-05,111.25378070909339,103.83152370187477,215.08530441096815,0.9701599046037832,0.07709784932865898,-0.578875993235997,0.03074570899276851,0.030265206382720313
1.59e-05,111.2481827749015,103.77641277289452,215.02459554779603,0.9729801314541378,0.07396728428806425,-0.582789428945847,0.030738091038355335,0.03025421391842029
1.5925e-05,111.24257381965339,103.72129083748325,214.96386465713664,0.9758003886806762,0.07083680130579652,-0.5867028889776603,0.030730475815908424,0.03024322307119267
1.595e-05,111.23695384332652,103.66615790254106,214.9031117458676,0.9786206761461517,0.06770640122548505,-0.5906163728635307,0.030722863344136816,0.030232233856869427
1.5975000000000002e-05,111.23132284589495,103.61101397499455,214.8423368208895,0.9814409937116415,0.06457608489275737,-0.59452988013319,0.030715253641757603,0.03022124629129161
1.6000000000000003e-05,111.22568082732936,103.55585906179694,214.7815398891263,0.9842613412365616,0.06144585315522647,-0.5984434103140241,0.030707646727495923,0.030210260390309347
1.6025e-05,111.22002778759709,103.50069316992806,214.72072095752515,0.9870817185786733,0.05831570686248275,-0.6023569629310841,0.030700042620084973,0.030199276169781845
1.605e-05,111.21436372666226,103.44551630639438,214.65988003305665,0.9899021255940685,0.055185646866108745,-0.6062705375070665,0.030692441338266003,0.030188293645577395
1.6075e-05,111.20868864448569,103.39032847822908,214.59901712271477,0.9927225621371961,0.05205567401965432,-0.610184133562346,0.030684842900788347,0.030177312833573375
1.6100000000000002e-05,111.20300254102504,103.33512969249206,214.5381322335171,0.9955430280608211,0.04892578917867542,-0.6140977506149248,0.03067724732640936,0.030166333749656268
1.6125000000000002e-05,111.1973054162348,103.27991995626996,214.47722537250476,0.9983635232160727,0.0457959932006883,-0.6180113881804921,0.030669654633894514,0.03015535640972165
1.6150000000000003e-05,111.19159727006635,103.22469927667622,214.41629654674256,1.0011840474524012,0.04266628694521187,-0.6219250457723693,0.030662064842017337,0.03014438082967421
1.6175e-05,111.18587810246801,103.1694676608511,214.35534576331912,1.0040046006176124,0.03953667127373234,-0.6258387229015557,0.030654477969559425,0.030133407025427727
1.62e-05,111.18014791338506,103.11422511596173,214.2943730293468,1.0068251825578514,0.03640714704972095,-0.6297524190767052,0.030646894035310446,0.03012243501290509
1.6225e-05,111.1744067027598,103.0589716492021,214.2333783519619,1.009645793117602,0.03327771513863464,-0.6336661338041265,0.030639313058068204,0.030111464808038363
1.6250000000000002e-05,111.16865447053156,103.00370726779317,214.17236173832475,1.0124664321397039,0.030148376407897158,-0.6375798665878063,0.030631735056638524,0.030100496426768646
1.6275000000000003e-05,111.16289121663681,102.94843197898282,214.11132319561963,1.0152870994653258,0.02701913172692775,-0.6414936169293721,0.03062416004983534,0.030089529885046207
1.63e-05,111.15711694100911,102.89314579004593,214.05026273105506,1.018107794933986,0.02388998196712081,-0.6454073843281198,0.030616588056480692,0.030078565198830454
1.6325e-05,111.15133164357923,102.83784870828443,213.98918035186364,1.0209285183835588,0.0207609280018377,-0.6493211682810228,0.03060901909540469,0.030067602384089884
1.635e-05,111.14553532427514,102.78254074102726,213.9280760653024,1.0237492696502466,0.01763197070643578,-0.6532349682826954,0.030601453185445555,0.030056641456802164
1.6375e-05,111.13972798302211,102.72722189563049,213.8669498786526,1.0265700485686102,0.014503110958239765,-0.6571487838254297,0.030593890345449605,0.030045682432954093
1.6400000000000002e-05,111.13390961974267,102.6718921794773,213.80580179921998,1.0293908549715578,0.01137434963654857,-0.6610626143991849,0.03058633059427123,0.030034725328541567
1.6425000000000003e-05,111.1280802343567,102.61655159997802,213.7446318343347,1.032211688690335,0.00824568762264987,-0.6649764594915719,0.030578773950772964,0.03002377015956971
1.645e-05,111.1222398267815,102.5612001645702,213.6834399913517,1.03503254955455,0.005117125799792094,-0.6688903185878857,0.030571220433825402,0.03001281694205269
1.6475e-05,111.11638839693177,102.50583788071854,213.62222627765033,1.0378534373921438,0.001988665053214718,-0.6728041911710686,0.030563670062307244,0.030001865692013893
1.65e-05,111.11052594471968,102.45046475591509,213.56099070063476,1.0406743520294244,-0.0011396937298849621,-0.6767180767217525,0.030556122855105318,0.02999091642548583
1.6525000000000002e-05,111.10465247005494,102.39508079767913,213.4997332677341,1.0434952932910355,-0.0042679496603217,-0.6806319747182195,0.030548578831114538,0.029979969158510162
1.6550000000000002e-05,111.09876797284478,102.33968601355726,213.43845398640204,1.046316260999971,-0.007396101846936322,-0.6845458846364193,0.030541038009237912,0.029969023907137706
1.6575000000000003e-05,111.09287245299404,102.28428041112343,213.37715286411748,1.0491372549775917,-0.010524149396612316,-0.6884598059499927,0.03053350040838657,0.029958080687428425
1.66e-05,111.0869659104052,102.22886399797902,213.31582990838422,1.0519582750435905,-0.01365209141424168,-0.6923737381302247,0.030525966047479737,0.029947139515451457
